business_id,subsector
17304,Miscellaneous
17305,Health & Beauty
17308,Specialty Food
17324,Miscellaneous
17367,Miscellaneous
17388,Hotels & Motels
17396,Miscellaneous
17397,Pet Services
17403,Miscellaneous
17450,Financial Services
17452,Restaurants
17455,Restaurants
17465,Restaurants
17467,Bars & Nightlife
17477,Miscellaneous
17490,Miscellaneous
17492,Bars & Nightlife
17499,Restaurants
17509,Miscellaneous
17529,Real Estate
17534,Miscellaneous
17549,Miscellaneous
17554,Miscellaneous
17562,Miscellaneous
17567,Restaurants
17583,Miscellaneous
17587,Health & Beauty
17600,Miscellaneous
17602,Restaurants
17607,Financial Services
17611,Repair & Maintenance
17647,Restaurants
17650,Restaurants
17651,Miscellaneous
17690,Miscellaneous
17697,Schools
17705,Miscellaneous
17715,Restaurants
17716,Miscellaneous
17724,Health & Beauty
17726,Medical Offices
17746,Miscellaneous
17803,Miscellaneous
17809,Restaurants
17835,Specialty Retail
17849,Miscellaneous
17896,Miscellaneous
17902,Miscellaneous
17904,Miscellaneous
17933,Miscellaneous
17940,Miscellaneous
17964,Miscellaneous
17968,Miscellaneous
17969,Health & Beauty
17981,Sports & Recreation
18027,Fitness & Recreation
18049,General Merchandise
18052,Restaurants
18057,Miscellaneous
18061,Miscellaneous
18068,Restaurants
18071,Health & Beauty
18100,Specialty Food
18102,Restaurants
18105,Miscellaneous
18118,Miscellaneous
18135,Bakery & Desserts
18136,Miscellaneous
18139,Restaurants
18205,Restaurants
18209,Medical Offices
18221,Restaurants
18223,Bakery & Desserts
18232,General Merchandise
18244,Miscellaneous
18246,Bars & Nightlife
18250,Financial Services
18320,Restaurants
18322,Specialty Food
18325,Miscellaneous
18347,Restaurants
18365,Health & Beauty
18393,Automotive Retail
18394,Restaurants
18428,Automotive Retail
18434,Specialty Retail
18451,Miscellaneous
18455,Miscellaneous
18467,Miscellaneous
18480,Restaurants
18516,Fast Food
18520,Hotels & Motels
18521,Telecommunications
18585,Miscellaneous
18586,Business Services
18587,Miscellaneous
18590,Restaurants
18615,Arts & Entertainment
18616,Miscellaneous
18617,Restaurants
18620,Miscellaneous
18636,Bars & Nightlife
18649,General Merchandise
18652,Clothing & Apparel
18661,Specialty Food
18665,Specialty Food
18667,Miscellaneous
18681,Telecommunications
18684,Hotels & Motels
18700,Miscellaneous
18720,Restaurants
18721,Miscellaneous
18729,Hotels & Motels
18730,Miscellaneous
18733,Miscellaneous
18737,Car Wash & Detailing
18738,Miscellaneous
18742,Restaurants
18743,Bars & Nightlife
18749,Towing & Roadside
18755,Alternative Lodging
18760,Fast Food
18771,Clothing & Apparel
18777,Medical Offices
18779,Coffee & Tea
18780,Miscellaneous
18781,Car Wash & Detailing
18784,Restaurants
18786,Miscellaneous
18788,Miscellaneous
18793,Miscellaneous
18797,Medical Offices
18801,Home & Garden
18827,Miscellaneous
18830,Miscellaneous
18831,Restaurants
18840,Clothing & Apparel
18841,Specialty Retail
18842,Automotive Retail
18843,Arts & Entertainment
18844,Miscellaneous
18845,General Merchandise
18846,Repair & Maintenance
18870,Bars & Nightlife
18885,Dry Cleaning & Laundry
18915,Restaurants
18917,Miscellaneous
18921,Restaurants
18925,Miscellaneous
18939,Bars & Nightlife
18944,Miscellaneous
18957,Miscellaneous
18966,Miscellaneous
18969,Health & Beauty
18975,Miscellaneous
18988,Bars & Nightlife
18990,Pet Services
18991,Restaurants
19031,Miscellaneous
19045,Miscellaneous
19046,Clothing & Apparel
19049,Health & Beauty
19114,Miscellaneous
19115,Financial Services
19125,Repair & Maintenance
19129,Miscellaneous
19136,Miscellaneous
19137,Miscellaneous
19230,Financial Services
19239,Health & Beauty
19268,Medical Offices
19276,Clothing & Apparel
19278,Business Services
19285,Medical Offices
19292,Miscellaneous
19325,Miscellaneous
19326,Miscellaneous
19345,General Merchandise
19364,Miscellaneous
19370,Miscellaneous
19371,Specialty Retail
19392,Restaurants
19406,Miscellaneous
19428,Health & Beauty
19453,Specialty Retail
19457,Miscellaneous
19464,Bars & Nightlife
19479,Specialty Food
19485,Miscellaneous
19490,Automotive Retail
19494,Financial Services
19508,Cleaning Services
19527,Specialty Retail
19528,Miscellaneous
19561,Restaurants
19575,Restaurants
19593,Financial Services
19601,Repair & Maintenance
19628,Miscellaneous
19633,Medical Offices
19634,Repair & Maintenance
19675,Miscellaneous
19692,Automotive Retail
19715,Miscellaneous
19726,Miscellaneous
19761,Health & Beauty
19762,Miscellaneous
19763,Real Estate
19770,Real Estate
19776,Miscellaneous
19798,Financial Services
19801,Business Services
19830,Automotive Retail
19839,Miscellaneous
19844,Miscellaneous
19865,Clothing & Apparel
19895,Travel Services
19900,Miscellaneous
19917,Clothing & Apparel
19929,Medical Offices
19931,Bars & Nightlife
19945,Miscellaneous
19992,Health & Beauty
19996,Fitness & Recreation
20000,Miscellaneous
20001,Miscellaneous
20021,Miscellaneous
20028,Miscellaneous
20049,Bakery & Desserts
20055,Miscellaneous
20062,Miscellaneous
20076,Miscellaneous
20077,Repair & Maintenance
20079,Miscellaneous
20087,Plumbing & HVAC
20117,Miscellaneous
20126,Pharmacy
20137,Construction & Contractors
20154,Restaurants
20159,Repair & Maintenance
20164,Mental Health
20168,Schools
20171,Miscellaneous
20188,Specialty Food
20215,Financial Services
20221,Legal Services
20264,Health & Beauty
20278,Health & Beauty
20290,Health & Beauty
20296,Miscellaneous
20301,Miscellaneous
20320,Health & Beauty
20367,Health & Beauty
20372,Restaurants
20379,Miscellaneous
20390,Miscellaneous
20416,Legal Services
20437,Miscellaneous
20442,Real Estate
20456,Miscellaneous
20473,Real Estate
20476,Health & Beauty
20481,Clothing & Apparel
20524,Real Estate
20533,Miscellaneous
20534,Schools
20543,Fitness & Recreation
20570,Miscellaneous
20572,Legal Services
20580,Coffee & Tea
20595,Miscellaneous
20609,Bars & Nightlife
20614,Pet Services
20618,Miscellaneous
20629,Medical Offices
20643,Miscellaneous
20658,Arts & Entertainment
20669,Health & Beauty
20672,Specialty Food
20679,Schools
20682,Bars & Nightlife
20686,Miscellaneous
20693,Clothing & Apparel
20705,Financial Services
20712,Restaurants
20716,Miscellaneous
20724,Miscellaneous
20740,Health & Beauty
20773,Miscellaneous
20791,Miscellaneous
20793,Medical Offices
20799,Miscellaneous
20831,Miscellaneous
20834,Miscellaneous
20864,Miscellaneous
20869,Miscellaneous
20887,Miscellaneous
20893,Pharmacy
20909,Tutoring
20916,Health & Beauty
20918,Miscellaneous
20925,Miscellaneous
20932,Specialty Retail
20937,Health & Beauty
20941,Coffee & Tea
20944,Restaurants
20962,Financial Services
20969,Repair & Maintenance
20977,Fitness & Recreation
20982,Miscellaneous
20985,Plumbing & HVAC
20987,Miscellaneous
21024,Miscellaneous
21028,Coffee & Tea
21029,Miscellaneous
21038,Home & Garden
21051,Health & Beauty
21058,Repair & Maintenance
21066,Miscellaneous
21069,Consulting
21090,Financial Services
21102,Health & Beauty
21114,Miscellaneous
21126,Restaurants
21137,Restaurants
21138,Miscellaneous
21145,Miscellaneous
21160,Health & Beauty
21163,Travel Services
21181,Miscellaneous
21184,Miscellaneous
21206,Miscellaneous
21223,Fitness & Recreation
21224,Miscellaneous
21242,Construction & Contractors
21246,Miscellaneous
21277,Miscellaneous
21299,Miscellaneous
21300,Cleaning Services
21309,Miscellaneous
21311,Miscellaneous
21312,Financial Services
21317,Restaurants
21320,Miscellaneous
21323,Automotive Retail
21328,Repair & Maintenance
21351,Miscellaneous
21370,Miscellaneous
21385,Miscellaneous
21413,Miscellaneous
21415,Legal Services
21417,Restaurants
21418,General Merchandise
21428,Miscellaneous
21432,Restaurants
21438,Pet Services
21451,Health & Beauty
21465,Restaurants
21485,Restaurants
21497,Miscellaneous
21498,Restaurants
21513,Bakery & Desserts
21540,Miscellaneous
21552,Fitness & Recreation
21564,Miscellaneous
21568,Specialty Food
21584,Repair & Maintenance
21586,Miscellaneous
21600,Health & Beauty
21618,Miscellaneous
21636,Medical Offices
21641,Automotive Retail
21649,Miscellaneous
21653,Miscellaneous
21666,Miscellaneous
21667,Miscellaneous
21673,Fitness & Recreation
21677,Car Wash & Detailing
21681,Miscellaneous
21683,Health & Beauty
21696,Telecommunications
21706,Financial Services
21711,Specialty Food
21712,Health & Beauty
21736,Automotive Retail
21747,Construction & Contractors
21752,Miscellaneous
21758,Miscellaneous
21775,Miscellaneous
21799,Miscellaneous
21803,Medical Offices
21827,Medical Offices
21829,Miscellaneous
21851,Miscellaneous
21880,Miscellaneous
21903,Medical Offices
21904,Miscellaneous
21943,Miscellaneous
21953,Real Estate
21957,Restaurants
21992,Bars & Nightlife
22000,Restaurants
22010,Mental Health
22011,Fitness & Recreation
22016,Miscellaneous
22025,Miscellaneous
22044,Miscellaneous
22059,Restaurants
22062,Miscellaneous
22064,Miscellaneous
22069,Bars & Nightlife
22072,Miscellaneous
22089,Miscellaneous
22116,Miscellaneous
22122,Miscellaneous
22146,Medical Offices
22155,Miscellaneous
22175,Miscellaneous
22187,Miscellaneous
22202,Specialty Food
22214,Restaurants
22256,Miscellaneous
22257,Medical Offices
22275,Miscellaneous
22276,Miscellaneous
22297,Miscellaneous
22302,Restaurants
22308,Miscellaneous
22334,Health & Beauty
22346,Miscellaneous
22361,Miscellaneous
22369,Restaurants
22373,Miscellaneous
22381,Miscellaneous
22389,Miscellaneous
22394,Health & Beauty
22415,Miscellaneous
22450,Fitness & Recreation
22453,Restaurants
22475,Restaurants
22477,Miscellaneous
22536,Medical Offices
22556,Health & Beauty
22560,Bars & Nightlife
22568,Restaurants
22608,Miscellaneous
22613,Home & Garden
22649,Miscellaneous
22655,Sports & Recreation
22661,Legal Services
22678,Miscellaneous
22716,Arts & Entertainment
22724,Bars & Nightlife
22742,Financial Services
22762,Specialty Food
22764,Arts & Entertainment
22783,Restaurants
22795,Miscellaneous
22805,Miscellaneous
22851,Bars & Nightlife
22863,Repair & Maintenance
22916,Miscellaneous
22920,Bars & Nightlife
22941,Miscellaneous
22953,Miscellaneous
22961,Medical Offices
22978,Restaurants
22986,Schools
22987,Miscellaneous
22996,Miscellaneous
23000,Miscellaneous
23007,Childcare
23017,Health & Beauty
23022,Miscellaneous
23024,Specialty Food
23042,Plumbing & HVAC
23051,Financial Services
23072,Miscellaneous
23084,Miscellaneous
23089,Miscellaneous
23094,Legal Services
23095,Medical Offices
23105,Miscellaneous
23116,Miscellaneous
23136,Restaurants
23138,Miscellaneous
23147,Restaurants
23176,Miscellaneous
23186,Health & Beauty
23189,Telecommunications
23192,Miscellaneous
23193,Miscellaneous
23196,Miscellaneous
23204,Legal Services
23216,Miscellaneous
23224,Health & Beauty
23226,Towing & Roadside
23247,Business Services
23268,Miscellaneous
23286,Miscellaneous
23289,Miscellaneous
23294,Schools
23295,Dry Cleaning & Laundry
23333,Miscellaneous
23335,Miscellaneous
23347,Miscellaneous
23351,Car Wash & Detailing
23381,Specialty Food
23421,Miscellaneous
23425,Miscellaneous
23426,Miscellaneous
23441,Bars & Nightlife
23477,Miscellaneous
23482,Miscellaneous
23487,Fast Food
23535,Miscellaneous
23547,Miscellaneous
23586,Miscellaneous
23605,Miscellaneous
23607,Miscellaneous
23622,Medical Offices
23625,Miscellaneous
23629,Health & Beauty
23684,Specialized Healthcare
23698,Miscellaneous
23704,Miscellaneous
23709,Miscellaneous
23718,Restaurants
23739,Restaurants
23749,Miscellaneous
23797,Specialty Retail
23805,Health & Beauty
23806,Miscellaneous
23816,Miscellaneous
23843,Bars & Nightlife
23845,Miscellaneous
23856,Pet Services
23857,Dry Cleaning & Laundry
23868,Health & Beauty
23922,Consulting
23943,Restaurants
23955,Miscellaneous
23960,Miscellaneous
23980,Clothing & Apparel
23981,Health & Beauty
23985,Miscellaneous
23986,Miscellaneous
24014,Repair & Maintenance
24033,Miscellaneous
24048,Real Estate
24065,Miscellaneous
24080,Miscellaneous
24081,Miscellaneous
24085,Legal Services
24101,Miscellaneous
24121,Specialty Food
24144,Restaurants
24145,Repair & Maintenance
24158,Health & Beauty
24163,Miscellaneous
24164,Health & Beauty
24202,Miscellaneous
24208,Health & Beauty
24228,Specialty Food
24269,General Merchandise
24277,Medical Offices
24279,Miscellaneous
24281,Miscellaneous
24284,Miscellaneous
24285,Sports & Recreation
24286,Medical Offices
24290,Fitness & Recreation
24314,Medical Offices
24365,Repair & Maintenance
24390,Towing & Roadside
24397,Dry Cleaning & Laundry
24408,Coffee & Tea
24436,Legal Services
24437,Miscellaneous
24443,Specialty Food
24449,Health & Beauty
24458,Miscellaneous
24469,Miscellaneous
24470,Miscellaneous
24471,Specialty Food
24483,Financial Services
24504,Miscellaneous
24529,Restaurants
24530,Restaurants
24538,Bakery & Desserts
24554,Miscellaneous
24566,Fitness & Recreation
24597,Pet Services
24617,Health & Beauty
24627,Medical Offices
24630,Restaurants
24631,Health & Beauty
24641,Miscellaneous
24651,Miscellaneous
24655,Repair & Maintenance
24656,Coffee & Tea
24688,Restaurants
24719,Miscellaneous
24721,Miscellaneous
24739,Specialty Food
24740,Telecommunications
24746,Fitness & Recreation
24747,Fitness & Recreation
24763,Specialty Retail
24771,Financial Services
24805,Financial Services
24832,Car Wash & Detailing
24834,Restaurants
24900,Miscellaneous
24907,Events & Venues
24948,Telecommunications
24950,Financial Services
24974,Specialty Food
25004,Restaurants
25033,Miscellaneous
25040,Miscellaneous
25043,Clothing & Apparel
25050,Miscellaneous
25069,Fast Food
25073,Miscellaneous
25080,Miscellaneous
25084,Miscellaneous
25109,Fast Food
25115,Miscellaneous
25149,Restaurants
25154,Miscellaneous
25172,Health & Beauty
25173,Fitness & Recreation
25175,Miscellaneous
25191,Miscellaneous
25195,Miscellaneous
25209,Miscellaneous
25216,Automotive Retail
25225,Dry Cleaning & Laundry
25233,Schools
25240,Health & Beauty
25252,Bars & Nightlife
25256,Business Services
25258,Miscellaneous
25273,Miscellaneous
25277,Miscellaneous
25283,Bars & Nightlife
25284,Fast Food
25286,Miscellaneous
25291,Restaurants
25313,Miscellaneous
25321,Miscellaneous
25346,Restaurants
25351,Restaurants
25360,Miscellaneous
25362,Miscellaneous
25363,Miscellaneous
25410,Bars & Nightlife
25422,Bars & Nightlife
25432,Financial Services
25446,Miscellaneous
25447,Miscellaneous
25455,Bars & Nightlife
25458,Restaurants
25472,Miscellaneous
25483,Miscellaneous
25487,Miscellaneous
25520,Miscellaneous
25521,Restaurants
25523,Arts & Entertainment
25527,Pet Services
25554,Real Estate
25559,Miscellaneous
25562,Miscellaneous
25571,Medical Offices
25594,Fast Food
25598,Towing & Roadside
25633,Miscellaneous
25672,Restaurants
25707,Miscellaneous
25731,Clothing & Apparel
25743,Automotive Retail
25746,Legal Services
25792,Health & Beauty
25800,Home & Garden
25804,Business Services
25807,Health & Beauty
25822,Telecommunications
25823,Fitness & Recreation
25840,Miscellaneous
25863,Schools
25879,Miscellaneous
25905,Miscellaneous
25938,Repair & Maintenance
25943,Miscellaneous
25953,Miscellaneous
25955,Miscellaneous
25966,Miscellaneous
25976,Miscellaneous
25996,Restaurants
26008,Landscaping
26037,Miscellaneous
26063,Miscellaneous
26083,Miscellaneous
26124,Telecommunications
26141,General Merchandise
26158,Health & Beauty
26171,Clothing & Apparel
26172,Restaurants
26174,Coffee & Tea
26191,Miscellaneous
26193,Miscellaneous
26195,Miscellaneous
26212,Restaurants
26215,Miscellaneous
26221,Specialty Food
26229,Miscellaneous
26230,Miscellaneous
26240,Coffee & Tea
26245,Miscellaneous
26262,Health & Beauty
26267,Repair & Maintenance
26279,Miscellaneous
26297,Consulting
26303,Miscellaneous
26324,Telecommunications
26338,Health & Beauty
26339,Miscellaneous
26388,Miscellaneous
26389,Medical Offices
26401,Miscellaneous
26402,Coffee & Tea
26412,Repair & Maintenance
26427,Automotive Retail
26440,Miscellaneous
26443,Health & Beauty
26446,Bars & Nightlife
26450,Restaurants
26465,Miscellaneous
26487,Miscellaneous
26491,Restaurants
26560,Miscellaneous
26562,Health & Beauty
26563,Real Estate
26588,Restaurants
26639,Miscellaneous
26643,Miscellaneous
26669,Miscellaneous
26671,Events & Venues
26675,Restaurants
26695,Specialty Food
26700,Miscellaneous
26721,Miscellaneous
26737,Automotive Retail
26756,Miscellaneous
26767,IT Services
26772,Miscellaneous
26782,Miscellaneous
26796,Miscellaneous
26807,Car Wash & Detailing
26808,Restaurants
26814,Specialty Food
26831,Restaurants
26834,Legal Services
26835,Schools
26836,Miscellaneous
26865,Health & Beauty
26890,Pet Services
26914,Miscellaneous
26929,Restaurants
26942,Travel Services
26999,Miscellaneous
27008,Miscellaneous
27057,Restaurants
27064,Restaurants
27097,Miscellaneous
27102,Restaurants
27103,Miscellaneous
27104,Financial Services
27106,Restaurants
27109,Miscellaneous
27110,Hotels & Motels
27121,Miscellaneous
27122,Miscellaneous
27125,Miscellaneous
27127,Miscellaneous
27130,Miscellaneous
27146,Miscellaneous
27152,Miscellaneous
27161,Miscellaneous
27194,Coffee & Tea
27195,Miscellaneous
27207,Miscellaneous
27224,Legal Services
27229,Bars & Nightlife
27236,Miscellaneous
27249,Schools
27254,Miscellaneous
27255,Construction & Contractors
27256,Real Estate
27260,Bars & Nightlife
27266,Miscellaneous
27270,Health & Beauty
27271,Bakery & Desserts
27304,Miscellaneous
27310,Restaurants
27321,Miscellaneous
27322,Real Estate
27329,Legal Services
27346,Pet Services
27371,Miscellaneous
27379,Restaurants
27388,Bars & Nightlife
27405,Miscellaneous
27415,Specialty Retail
27420,Clothing & Apparel
27437,Clothing & Apparel
27441,Miscellaneous
27452,Repair & Maintenance
27454,Mental Health
27469,Arts & Entertainment
27482,Financial Services
27489,Fast Food
27504,Landscaping
27508,Miscellaneous
27524,Bakery & Desserts
27540,Miscellaneous
27541,Restaurants
27544,Repair & Maintenance
27546,Restaurants
27566,Miscellaneous
27567,Miscellaneous
27597,Restaurants
27606,Restaurants
27610,Miscellaneous
27625,Bars & Nightlife
27626,Miscellaneous
27655,Bars & Nightlife
27669,Bakery & Desserts
27683,Construction & Contractors
27707,Health & Beauty
27723,Health & Beauty
27728,Miscellaneous
27756,Miscellaneous
27763,Financial Services
27768,Miscellaneous
27781,Bars & Nightlife
27783,Hotels & Motels
27791,Miscellaneous
27794,Financial Services
27796,Miscellaneous
27839,Miscellaneous
27872,Fast Food
27889,Miscellaneous
27895,Restaurants
27904,Restaurants
27918,Miscellaneous
27924,Bars & Nightlife
27925,Financial Services
27936,Clothing & Apparel
27939,Specialty Retail
27955,Childcare
27978,Medical Offices
27981,Miscellaneous
27984,Restaurants
28034,Repair & Maintenance
28054,Miscellaneous
28073,Miscellaneous
28092,Miscellaneous
28106,Arts & Entertainment
28125,Miscellaneous
28132,Telecommunications
28135,Sports & Recreation
28139,Telecommunications
28177,Miscellaneous
28185,Miscellaneous
28202,Fitness & Recreation
28203,Miscellaneous
28205,Miscellaneous
